vendor_id,vendor_name,vendor_category,region,invoice_id,invoice_date,due_date,payment_terms,invoice_amount,paid_amount,outstanding_balance,payment_date,days_outstanding,days_overdue,payment_status,discount_rate,discount_captured
VND-016,MetalWorks Corp,Materials,East,INV-0538,2025-04-13,2025-05-28,45,21884.11,21884.11,0.0,2025-06-13,49,4,Paid,0.02,0.0
VND-016,MetalWorks Corp,Materials,East,INV-0539,2025-03-29,2025-05-13,45,62057.98,62057.98,0.0,2025-04-21,64,19,Paid,0.02,1241.16
VND-016,MetalWorks Corp,Materials,East,INV-0540,2025-01-23,2025-02-22,30,50405.91,50405.91,0.0,2025-02-18,129,99,Paid,0.025,0.0
VND-016,MetalWorks Corp,Materials,East,INV-0541,2025-03-14,2025-04-28,45,7504.65,7504.65,0.0,2025-03-16,79,34,Paid,0.025,187.62
VND-016,MetalWorks Corp,Materials,East,INV-0542,2025-01-26,2025-03-12,45,45493.06,14041.58,31451.48,2025-03-29,126,81,Partial,0.01,0.0
VND-016,MetalWorks Corp,Materials,East,INV-0543,2025-05-19,2025-08-17,90,16456.98,0.0,16456.98,,13,0,Pending,0.025,0.0
VND-016,MetalWorks Corp,Materials,East,INV-0544,2025-05-25,2025-08-23,90,35058.45,0.0,35058.45,,7,0,Pending,0.0,0.0
VND-016,MetalWorks Corp,Materials,East,INV-0545,2024-12-20,2025-01-19,30,30099.63,30099.63,0.0,2025-01-24,163,133,Paid,0.02,0.0
VND-016,MetalWorks Corp,Materials,East,INV-0546,2025-04-23,2025-06-22,60,14262.38,0.0,14262.38,,39,0,Pending,0.0,0.0
VND-016,MetalWorks Corp,Materials,East,INV-0547,2025-05-25,2025-07-24,60,73290.16,0.0,73290.16,,7,0,Pending,0.0,0.0
VND-016,MetalWorks Corp,Materials,East,INV-0548,2025-02-27,2025-04-28,60,42145.72,17158.62,24987.1,2025-03-27,94,34,Partial,0.025,0.0
VND-016,MetalWorks Corp,Materials,East,INV-0549,2024-12-16,2025-02-14,60,49179.26,5368.67,43810.59,2025-01-14,167,107,Partial,0.0,0.0
VND-016,MetalWorks Corp,Materials,East,INV-0550,2025-02-18,2025-04-04,45,59754.15,0.0,59754.15,,103,58,Overdue,0.025,0.0
VND-016,MetalWorks Corp,Materials,East,INV-0551,2025-04-10,2025-06-09,60,2104.3,0.0,2104.3,,52,0,Pending,0.025,0.0
VND-016,MetalWorks Corp,Materials,East,INV-0552,2025-04-03,2025-04-18,15,21019.43,21019.43,0.0,2025-04-16,59,44,Paid,0.01,0.0
VND-016,MetalWorks Corp,Materials,East,INV-0553,2025-03-30,2025-06-28,90,45468.34,0.0,45468.34,,63,0,Pending,0.0,0.0
VND-016,MetalWorks Corp,Materials,East,INV-0554,2024-12-13,2024-12-28,15,71987.87,71987.87,0.0,2024-12-22,170,155,Paid,0.01,719.88
VND-016,MetalWorks Corp,Materials,East,INV-0555,2024-12-10,2025-01-24,45,69254.25,69254.25,0.0,2025-01-30,173,128,Paid,0.01,0.0
VND-016,MetalWorks Corp,Materials,East,INV-0556,2025-03-01,2025-03-31,30,59409.77,59409.77,0.0,2025-03-17,92,62,Paid,0.0,0.0
VND-016,MetalWorks Corp,Materials,East,INV-0557,2025-01-08,2025-02-22,45,34149.25,34149.25,0.0,2025-02-24,144,99,Paid,0.02,0.0
VND-017,NetSystems Ltd,IT,North,INV-0558,2024-12-29,2025-01-28,30,31864.44,31864.44,0.0,2025-01-21,154,124,Paid,0.0,0.0
VND-017,NetSystems Ltd,IT,North,INV-0559,2024-12-09,2025-03-09,90,71864.03,40604.99,31259.04,2025-01-15,174,84,Partial,0.01,0.0
VND-017,NetSystems Ltd,IT,North,INV-0560,2025-03-31,2025-05-30,60,22723.78,8071.9,14651.88,2025-04-17,62,2,Partial,0.0,0.0
VND-017,NetSystems Ltd,IT,North,INV-0561,2025-04-14,2025-06-13,60,56932.2,0.0,56932.2,,48,0,Pending,0.01,0.0
VND-017,NetSystems Ltd,IT,North,INV-0562,2025-03-26,2025-04-25,30,5740.69,5740.69,0.0,2025-05-06,67,37,Paid,0.02,0.0
VND-017,NetSystems Ltd,IT,North,INV-0563,2025-05-12,2025-08-10,90,76792.93,0.0,76792.93,,20,0,Pending,0.01,0.0
VND-017,NetSystems Ltd,IT,North,INV-0564,2025-01-23,2025-03-24,60,29654.71,29654.71,0.0,2025-03-02,129,69,Paid,0.02,593.09
VND-017,NetSystems Ltd,IT,North,INV-0565,2025-02-21,2025-03-08,15,71549.7,71549.7,0.0,2025-03-23,100,85,Paid,0.01,0.0
VND-017,NetSystems Ltd,IT,North,INV-0566,2025-02-01,2025-04-02,60,38978.93,0.0,38978.93,,120,60,Overdue,0.01,0.0
VND-017,NetSystems Ltd,IT,North,INV-0567,2024-12-09,2025-03-09,90,77363.98,45757.81,31606.17,2025-01-21,174,84,Partial,0.01,0.0
VND-017,NetSystems Ltd,IT,North,INV-0568,2025-05-12,2025-08-10,90,2783.17,0.0,2783.17,,20,0,Pending,0.01,0.0
VND-017,NetSystems Ltd,IT,North,INV-0569,2025-01-11,2025-03-12,60,21971.75,0.0,21971.75,,141,81,Overdue,0.01,0.0
VND-017,NetSystems Ltd,IT,North,INV-0570,2025-01-28,2025-04-28,90,39229.08,0.0,39229.08,,124,34,Overdue,0.025,0.0
VND-017,NetSystems Ltd,IT,North,INV-0571,2025-04-13,2025-05-28,45,2578.86,535.83,2043.03,2025-05-26,49,4,Partial,0.025,0.0
VND-017,NetSystems Ltd,IT,North,INV-0572,2024-12-30,2025-01-29,30,27292.24,0.0,27292.24,,153,123,Overdue,0.02,0.0
VND-017,NetSystems Ltd,IT,North,INV-0573,2025-05-25,2025-08-23,90,62854.43,0.0,62854.43,,7,0,Pending,0.025,0.0
VND-017,NetSystems Ltd,IT,North,INV-0574,2025-02-27,2025-04-13,45,42115.06,42115.06,0.0,2025-05-12,94,49,Paid,0.01,0.0
VND-017,NetSystems Ltd,IT,North,INV-0575,2025-02-19,2025-03-06,15,3063.13,3063.13,0.0,2025-03-20,102,87,Paid,0.0,0.0
VND-017,NetSystems Ltd,IT,North,INV-0576,2025-03-06,2025-03-21,15,70337.66,70337.66,0.0,2025-03-31,87,72,Paid,0.01,0.0
VND-017,NetSystems Ltd,IT,North,INV-0577,2025-04-13,2025-05-13,30,51727.11,51727.11,0.0,2025-04-16,49,19,Paid,0.025,1293.18
VND-017,NetSystems Ltd,IT,North,INV-0578,2025-03-15,2025-05-14,60,72059.53,72059.53,0.0,2025-04-30,78,18,Paid,0.02,1441.19
VND-017,NetSystems Ltd,IT,North,INV-0579,2025-05-07,2025-06-06,30,6746.35,0.0,6746.35,,25,0,Pending,0.025,0.0
VND-017,NetSystems Ltd,IT,North,INV-0580,2025-05-24,2025-08-22,90,59263.28,0.0,59263.28,,8,0,Pending,0.0,0.0
VND-017,NetSystems Ltd,IT,North,INV-0581,2025-02-13,2025-02-28,15,20263.8,20263.8,0.0,2025-02-15,108,93,Paid,0.01,202.64
VND-017,NetSystems Ltd,IT,North,INV-0582,2025-01-26,2025-02-10,15,61149.99,61149.99,0.0,2025-01-28,126,111,Paid,0.0,0.0
VND-017,NetSystems Ltd,IT,North,INV-0583,2025-04-08,2025-06-07,60,65427.32,0.0,65427.32,,54,0,Pending,0.02,0.0
VND-017,NetSystems Ltd,IT,North,INV-0584,2025-02-27,2025-03-14,15,29603.84,29603.84,0.0,2025-03-06,94,79,Paid,0.02,592.08
VND-017,NetSystems Ltd,IT,North,INV-0585,2025-03-01,2025-04-30,60,62248.11,62248.11,0.0,2025-04-25,92,32,Paid,0.0,0.0
VND-017,NetSystems Ltd,IT,North,INV-0586,2025-04-06,2025-05-06,30,11004.07,0.0,11004.07,,56,26,Overdue,0.02,0.0
VND-017,NetSystems Ltd,IT,North,INV-0587,2025-01-13,2025-04-13,90,32632.71,32632.71,0.0,2025-04-29,139,49,Paid,0.01,0.0
VND-017,NetSystems Ltd,IT,North,INV-0588,2025-03-17,2025-04-16,30,38084.2,38084.2,0.0,2025-05-13,76,46,Paid,0.0,0.0
VND-017,NetSystems Ltd,IT,North,INV-0589,2024-12-05,2025-01-19,45,12892.97,12892.97,0.0,2025-02-04,178,133,Paid,0.0,0.0
VND-017,NetSystems Ltd,IT,North,INV-0590,2024-12-13,2024-12-28,15,50911.04,50911.04,0.0,2024-12-25,170,155,Paid,0.01,0.0
VND-017,NetSystems Ltd,IT,North,INV-0591,2024-12-11,2025-03-11,90,9400.63,9400.63,0.0,2025-03-30,172,82,Paid,0.0,0.0
VND-017,NetSystems Ltd,IT,North,INV-0592,2025-03-23,2025-05-07,45,39632.4,39632.4,0.0,2025-05-06,70,25,Paid,0.0,0.0
VND-017,NetSystems Ltd,IT,North,INV-0593,2025-01-20,2025-03-21,60,25584.2,25584.2,0.0,2025-04-03,132,72,Paid,0.01,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0594,2025-04-16,2025-06-15,60,55495.16,0.0,55495.16,,46,0,Pending,0.02,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0595,2025-05-13,2025-08-11,90,11814.65,0.0,11814.65,,19,0,Pending,0.01,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0596,2025-02-16,2025-05-17,90,35735.77,35735.77,0.0,2025-04-03,105,15,Paid,0.01,357.36
VND-018,SwiftShip SA,Logistics,North,INV-0597,2025-03-21,2025-04-05,15,59592.26,59592.26,0.0,2025-04-15,72,57,Paid,0.01,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0598,2025-02-18,2025-04-04,45,30012.23,14236.75,15775.48,2025-03-03,103,58,Partial,0.02,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0599,2025-02-15,2025-04-01,45,15055.08,15055.08,0.0,2025-04-12,106,61,Paid,0.0,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0600,2025-05-22,2025-07-21,60,44643.67,0.0,44643.67,,10,0,Pending,0.02,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0601,2025-02-15,2025-03-17,30,22767.86,22767.86,0.0,2025-02-16,106,76,Paid,0.01,227.68
VND-018,SwiftShip SA,Logistics,North,INV-0602,2025-04-25,2025-05-25,30,37079.96,37079.96,0.0,2025-05-28,37,7,Paid,0.01,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0603,2025-04-15,2025-05-15,30,71800.62,71800.62,0.0,2025-04-19,47,17,Paid,0.0,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0604,2024-12-04,2025-01-18,45,12850.29,12850.29,0.0,2025-01-06,179,134,Paid,0.025,321.26
VND-018,SwiftShip SA,Logistics,North,INV-0605,2025-03-28,2025-05-27,60,71686.55,0.0,71686.55,,65,5,Overdue,0.02,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0606,2025-02-24,2025-05-25,90,74827.87,74827.87,0.0,2025-03-18,97,7,Paid,0.01,748.28
VND-018,SwiftShip SA,Logistics,North,INV-0607,2024-12-07,2024-12-22,15,75963.22,75963.22,0.0,2024-12-16,176,161,Paid,0.02,1519.26
VND-018,SwiftShip SA,Logistics,North,INV-0608,2025-02-17,2025-04-18,60,13649.61,0.0,13649.61,,104,44,Overdue,0.02,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0609,2025-02-14,2025-04-15,60,74755.66,0.0,74755.66,,107,47,Overdue,0.01,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0610,2025-01-26,2025-02-25,30,56299.37,56299.37,0.0,2025-03-04,126,96,Paid,0.025,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0611,2025-03-17,2025-04-16,30,33909.19,0.0,33909.19,,76,46,Overdue,0.0,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0612,2025-04-29,2025-06-13,45,68301.85,0.0,68301.85,,33,0,Pending,0.0,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0613,2024-12-18,2025-03-18,90,10985.0,2186.67,8798.33,2025-01-16,165,75,Partial,0.025,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0614,2025-01-16,2025-02-15,30,24373.83,24373.83,0.0,2025-01-31,136,106,Paid,0.025,609.35
VND-018,SwiftShip SA,Logistics,North,INV-0615,2025-01-05,2025-03-06,60,43095.91,0.0,43095.91,,147,87,Overdue,0.02,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0616,2025-02-24,2025-04-10,45,20845.59,20845.59,0.0,2025-03-29,97,52,Paid,0.01,208.46
VND-018,SwiftShip SA,Logistics,North,INV-0617,2025-02-11,2025-03-13,30,24534.37,24534.37,0.0,2025-03-13,110,80,Paid,0.0,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0618,2025-02-10,2025-04-11,60,37875.47,4640.99,33234.48,2025-05-08,111,51,Partial,0.0,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0619,2025-04-07,2025-04-22,15,38941.08,38941.08,0.0,2025-04-28,55,40,Paid,0.02,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0620,2025-04-06,2025-05-06,30,75151.05,75151.05,0.0,2025-04-21,56,26,Paid,0.02,1503.02
VND-018,SwiftShip SA,Logistics,North,INV-0621,2025-03-07,2025-03-22,15,58622.53,58622.53,0.0,2025-03-28,86,71,Paid,0.0,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0622,2025-03-11,2025-04-25,45,27681.88,27681.88,0.0,2025-03-30,82,37,Paid,0.025,692.05
VND-018,SwiftShip SA,Logistics,North,INV-0623,2025-05-08,2025-07-07,60,8634.43,0.0,8634.43,,24,0,Pending,0.02,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0624,2025-03-05,2025-05-04,60,36415.17,36415.17,0.0,2025-05-02,88,28,Paid,0.025,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0625,2025-02-02,2025-04-03,60,41445.09,41445.09,0.0,2025-04-18,119,59,Paid,0.02,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0626,2025-03-20,2025-05-19,60,27795.99,27795.99,0.0,2025-05-30,73,13,Paid,0.02,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0627,2024-12-10,2025-01-09,30,58624.03,58624.03,0.0,2025-01-09,173,143,Paid,0.025,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0628,2025-01-29,2025-03-30,60,25312.16,25312.16,0.0,2025-04-19,123,63,Paid,0.01,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0629,2024-12-30,2025-02-13,45,32966.17,32966.17,0.0,2025-01-22,153,108,Paid,0.01,329.66
VND-018,SwiftShip SA,Logistics,North,INV-0630,2024-12-04,2024-12-19,15,54461.45,54461.45,0.0,2024-12-18,179,164,Paid,0.0,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0631,2025-05-04,2025-08-02,90,12024.72,0.0,12024.72,,28,0,Pending,0.0,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0632,2025-04-20,2025-05-20,30,32436.47,32436.47,0.0,2025-05-13,42,12,Paid,0.0,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0633,2025-05-11,2025-06-25,45,67596.12,0.0,67596.12,,21,0,Pending,0.025,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0634,2025-05-05,2025-06-04,30,16571.74,0.0,16571.74,,27,0,Pending,0.02,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0635,2025-05-16,2025-06-30,45,16066.94,0.0,16066.94,,16,0,Pending,0.025,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0636,2025-01-04,2025-04-04,90,6283.66,0.0,6283.66,,148,58,Overdue,0.025,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0637,2025-01-21,2025-03-22,60,77115.83,77115.83,0.0,2025-03-28,131,71,Paid,0.01,0.0
VND-018,SwiftShip SA,Logistics,North,INV-0638,2025-03-19,2025-06-17,90,70404.86,0.0,70404.86,,74,0,Pending,0.02,0.0
VND-019,CleanOffice Services,Services,Central,INV-0639,2025-02-19,2025-04-20,60,53409.47,53409.47,0.0,2025-05-09,102,42,Paid,0.0,0.0
VND-019,CleanOffice Services,Services,Central,INV-0640,2025-05-23,2025-07-07,45,22209.07,0.0,22209.07,,9,0,Pending,0.02,0.0
VND-019,CleanOffice Services,Services,Central,INV-0641,2024-12-19,2025-03-19,90,52705.39,52705.39,0.0,2025-01-04,164,74,Paid,0.01,527.05
VND-019,CleanOffice Services,Services,Central,INV-0642,2025-05-08,2025-07-07,60,78945.42,0.0,78945.42,,24,0,Pending,0.01,0.0
VND-019,CleanOffice Services,Services,Central,INV-0643,2025-04-15,2025-05-15,30,20530.92,0.0,20530.92,,47,17,Overdue,0.01,0.0
VND-019,CleanOffice Services,Services,Central,INV-0644,2024-12-22,2025-02-05,45,16688.42,16688.42,0.0,2025-01-25,161,116,Paid,0.02,333.77
VND-019,CleanOffice Services,Services,Central,INV-0645,2024-12-10,2025-03-10,90,19518.83,0.0,19518.83,,173,83,Overdue,0.02,0.0
VND-019,CleanOffice Services,Services,Central,INV-0646,2025-01-02,2025-02-01,30,28120.3,11313.37,16806.93,2025-03-14,150,120,Partial,0.025,0.0
VND-019,CleanOffice Services,Services,Central,INV-0647,2025-05-09,2025-07-08,60,30940.63,0.0,30940.63,,23,0,Pending,0.01,0.0
VND-019,CleanOffice Services,Services,Central,INV-0648,2025-03-08,2025-04-07,30,9411.12,0.0,9411.12,,85,55,Overdue,0.025,0.0
VND-019,CleanOffice Services,Services,Central,INV-0649,2024-12-06,2024-12-21,15,27824.5,0.0,27824.5,,177,162,Overdue,0.0,0.0
VND-019,CleanOffice Services,Services,Central,INV-0650,2025-03-22,2025-05-06,45,17670.35,17670.35,0.0,2025-04-23,71,26,Paid,0.01,176.7
VND-019,CleanOffice Services,Services,Central,INV-0651,2025-01-03,2025-02-02,30,79958.5,79958.5,0.0,2025-02-02,149,119,Paid,0.025,0.0
VND-019,CleanOffice Services,Services,Central,INV-0652,2025-03-18,2025-04-17,30,48241.53,0.0,48241.53,,75,45,Overdue,0.02,0.0
VND-019,CleanOffice Services,Services,Central,INV-0653,2025-04-25,2025-05-25,30,74470.04,74470.04,0.0,2025-04-29,37,7,Paid,0.0,0.0
VND-019,CleanOffice Services,Services,Central,INV-0654,2025-03-27,2025-05-11,45,64792.08,0.0,64792.08,,66,21,Overdue,0.0,0.0
VND-019,CleanOffice Services,Services,Central,INV-0655,2025-01-04,2025-03-05,60,22676.36,22676.36,0.0,2025-03-20,148,88,Paid,0.025,0.0
VND-019,CleanOffice Services,Services,Central,INV-0656,2025-01-31,2025-05-01,90,30827.38,0.0,30827.38,,121,31,Overdue,0.0,0.0
VND-019,CleanOffice Services,Services,Central,INV-0657,2025-03-21,2025-05-20,60,8645.65,8645.65,0.0,2025-03-27,72,12,Paid,0.01,86.46
VND-019,CleanOffice Services,Services,Central,INV-0658,2025-03-03,2025-06-01,90,40285.04,0.0,40285.04,,90,0,Pending,0.02,0.0
VND-019,CleanOffice Services,Services,Central,INV-0659,2025-01-13,2025-02-27,45,13422.94,13422.94,0.0,2025-02-27,139,94,Paid,0.01,0.0
VND-019,CleanOffice Services,Services,Central,INV-0660,2025-04-09,2025-04-24,15,72225.22,72225.22,0.0,2025-04-19,53,38,Paid,0.02,1444.5
VND-019,CleanOffice Services,Services,Central,INV-0661,2025-03-05,2025-04-04,30,67024.92,67024.92,0.0,2025-03-10,88,58,Paid,0.02,1340.5
VND-019,CleanOffice Services,Services,Central,INV-0662,2025-05-23,2025-06-07,15,10974.57,0.0,10974.57,,9,0,Pending,0.025,0.0
VND-019,CleanOffice Services,Services,Central,INV-0663,2025-05-01,2025-06-15,45,62877.91,0.0,62877.91,,31,0,Pending,0.02,0.0
VND-019,CleanOffice Services,Services,Central,INV-0664,2025-03-08,2025-04-22,45,4688.37,4688.37,0.0,2025-05-13,85,40,Paid,0.01,0.0
VND-019,CleanOffice Services,Services,Central,INV-0665,2025-02-13,2025-03-30,45,5017.05,5017.05,0.0,2025-03-01,108,63,Paid,0.01,50.17
VND-019,CleanOffice Services,Services,Central,INV-0666,2025-01-21,2025-02-05,15,19681.76,19681.76,0.0,2025-02-23,131,116,Paid,0.02,0.0
VND-019,CleanOffice Services,Services,Central,INV-0667,2025-03-02,2025-04-01,30,42298.77,42298.77,0.0,2025-03-07,91,61,Paid,0.02,845.98
VND-019,CleanOffice Services,Services,Central,INV-0668,2025-01-07,2025-04-07,90,45680.57,0.0,45680.57,,145,55,Overdue,0.02,0.0
VND-019,CleanOffice Services,Services,Central,INV-0669,2025-04-02,2025-06-01,60,13589.46,0.0,13589.46,,60,0,Pending,0.02,0.0
VND-019,CleanOffice Services,Services,Central,INV-0670,2025-03-05,2025-05-04,60,67276.44,43772.91,23503.53,2025-04-16,88,28,Partial,0.0,0.0
VND-019,CleanOffice Services,Services,Central,INV-0671,2025-02-16,2025-04-17,60,74629.2,0.0,74629.2,,105,45,Overdue,0.0,0.0
VND-019,CleanOffice Services,Services,Central,INV-0672,2025-03-16,2025-04-15,30,58147.64,58147.64,0.0,2025-04-19,77,47,Paid,0.02,0.0
VND-019,CleanOffice Services,Services,Central,INV-0673,2025-04-25,2025-06-09,45,3679.71,0.0,3679.71,,37,0,Pending,0.02,0.0
VND-019,CleanOffice Services,Services,Central,INV-0674,2025-03-31,2025-06-29,90,27596.62,0.0,27596.62,,62,0,Pending,0.01,0.0
VND-020,GasNetwork,Utilities,Central,INV-0675,2025-05-21,2025-06-20,30,58371.31,0.0,58371.31,,11,0,Pending,0.01,0.0
VND-020,GasNetwork,Utilities,Central,INV-0676,2025-02-14,2025-04-15,60,53089.55,53089.55,0.0,2025-04-21,107,47,Paid,0.025,0.0
VND-020,GasNetwork,Utilities,Central,INV-0677,2024-12-27,2025-03-27,90,14365.13,14365.13,0.0,2025-03-09,156,66,Paid,0.02,287.3
VND-020,GasNetwork,Utilities,Central,INV-0678,2025-04-09,2025-04-24,15,17185.85,11603.69,5582.16,2025-05-29,53,38,Partial,0.025,0.0
VND-020,GasNetwork,Utilities,Central,INV-0679,2024-12-09,2025-01-23,45,9934.06,9934.06,0.0,2025-01-15,174,129,Paid,0.025,248.35
VND-020,GasNetwork,Utilities,Central,INV-0680,2025-03-07,2025-06-05,90,56960.47,0.0,56960.47,,86,0,Pending,0.01,0.0
VND-020,GasNetwork,Utilities,Central,INV-0681,2025-02-03,2025-04-04,60,44633.77,33225.54,11408.23,2025-03-17,118,58,Partial,0.01,0.0
VND-020,GasNetwork,Utilities,Central,INV-0682,2025-02-18,2025-05-19,90,65002.8,65002.8,0.0,2025-06-18,103,13,Paid,0.025,0.0
VND-020,GasNetwork,Utilities,Central,INV-0683,2025-04-14,2025-04-29,15,15046.96,15046.96,0.0,2025-04-17,48,33,Paid,0.02,300.94
VND-020,GasNetwork,Utilities,Central,INV-0684,2025-03-18,2025-06-16,90,33611.42,0.0,33611.42,,75,0,Pending,0.01,0.0
VND-020,GasNetwork,Utilities,Central,INV-0685,2025-02-18,2025-03-05,15,33735.58,33735.58,0.0,2025-02-21,103,88,Paid,0.01,337.36
VND-020,GasNetwork,Utilities,Central,INV-0686,2024-12-15,2025-02-13,60,60433.84,60433.84,0.0,2025-02-02,168,108,Paid,0.01,604.34
VND-020,GasNetwork,Utilities,Central,INV-0687,2025-02-21,2025-05-22,90,58580.81,58580.81,0.0,2025-06-10,100,10,Paid,0.01,0.0
VND-020,GasNetwork,Utilities,Central,INV-0688,2025-02-06,2025-03-23,45,45655.68,45655.68,0.0,2025-03-23,115,70,Paid,0.025,0.0
VND-020,GasNetwork,Utilities,Central,INV-0689,2025-01-12,2025-03-13,60,79786.79,79786.79,0.0,2025-04-07,140,80,Paid,0.02,0.0
VND-020,GasNetwork,Utilities,Central,INV-0690,2025-03-15,2025-03-30,15,70623.62,0.0,70623.62,,78,63,Overdue,0.02,0.0
VND-020,GasNetwork,Utilities,Central,INV-0691,2025-01-08,2025-02-07,30,28057.51,28057.51,0.0,2025-01-19,144,114,Paid,0.01,280.58
VND-020,GasNetwork,Utilities,Central,INV-0692,2025-04-29,2025-06-28,60,72321.27,0.0,72321.27,,33,0,Pending,0.02,0.0
VND-020,GasNetwork,Utilities,Central,INV-0693,2025-03-05,2025-04-19,45,44586.35,34207.85,10378.5,2025-04-01,88,43,Partial,0.0,0.0
VND-020,GasNetwork,Utilities,Central,INV-0694,2025-05-20,2025-07-04,45,74713.51,0.0,74713.51,,12,0,Pending,0.02,0.0
VND-020,GasNetwork,Utilities,Central,INV-0695,2025-02-27,2025-03-29,30,57971.31,57971.31,0.0,2025-03-23,94,64,Paid,0.025,1449.28
VND-020,GasNetwork,Utilities,Central,INV-0696,2025-03-03,2025-05-02,60,42934.19,42934.19,0.0,2025-04-06,90,30,Paid,0.025,1073.35
VND-020,GasNetwork,Utilities,Central,INV-0697,2025-05-01,2025-06-15,45,2358.76,0.0,2358.76,,31,0,Pending,0.02,0.0
VND-020,GasNetwork,Utilities,Central,INV-0698,2024-12-22,2025-02-05,45,12020.54,12020.54,0.0,2025-01-15,161,116,Paid,0.01,120.21
VND-020,GasNetwork,Utilities,Central,INV-0699,2025-02-17,2025-03-19,30,61237.73,29383.47,31854.26,2025-05-22,104,74,Partial,0.0,0.0
VND-020,GasNetwork,Utilities,Central,INV-0700,2024-12-22,2025-01-06,15,10983.97,10983.97,0.0,2025-01-05,161,146,Paid,0.01,0.0
VND-020,GasNetwork,Utilities,Central,INV-0701,2025-01-07,2025-02-06,30,72530.73,72530.73,0.0,2025-02-18,145,115,Paid,0.025,0.0
VND-020,GasNetwork,Utilities,Central,INV-0702,2025-03-24,2025-04-08,15,48553.44,0.0,48553.44,,69,54,Overdue,0.01,0.0
